ID,Sex,Age,AgeGroup,EthicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
136128090,2,30,2,1,3,1, ,0,-0.508565724, ,0.388851106,-0.011064566
136128130,2,43,3,1,4,1, ,0,-1.360081673,-0.347808361,-0.364044517,0.012643457
136128170,1,50,4,1,4,1, ,0,-1.372967958,-0.099077918,-0.622735858,-0.235942155
136128210,2,19,1,1,1,6, ,0,0.708342969, ,2.049378633,0.932773292
136128250,2,72,6,1,4,3, ,0,0.69787091,1.004279375,-0.768616199,0.502221346
136128290,1,39,3,1,4,5, ,0,0.716197908, ,-0.825353563,0.250044256
136129010,2,65,6,1,5,5, ,0,1.627001405,1.180643678,2.633316517,-0.741972387
136129050,2,44,3,1,4,3, ,0,-0.761672378, ,-1.281062365,-1.215266705
136129090,1,45,4,1,4,3, ,0,0.684462547, , ,0.012643457
136129130,1,63,5,1,4,1, ,0, , ,0.086188518,-0.022418188
136129210,2,25,2,1,3,1, ,1, , ,3.871475697,-0.736873686
136129250,1,43,3,1,4,2, ,0,0.143538713,0.676534057,-0.323983341,-0.271260083
136129290,2,69,6,1,1,1, ,0,0.717174947,0.946491063,-0.608289063,0.873747349
136129330,2,85,7,1,2,1, ,0, , ,-0.808117151, 
136130010,2,35,3,1,2,8, ,0,-1.326757193, ,-0.323983341,-0.741972387
136130050,2,74,6,1,1,5, ,0, , ,1.023365855,-0.718095541
136130090,1,46,4,1,2,5, ,0,-1.339923978,-0.679099798,-0.323983341,-0.022418188
136130130,1,65,6,1,4,1, ,0, ,-0.950530708,0.245395184, 
136130170,2,68,6,1,1,1, ,1, ,0.403485477,-1.061892867, 
136130250,2,46,4,1,3,1, ,0,0.143538713,0.157775223,-0.323983341,1.017585874
136130290,2,62,5,1,4,1, ,1, , ,-0.574948549,-0.477103263
136131010,1,52,4,1,4,3, ,1,-0.172707096,0.398698807,0.065726601,0.496866763
136131050,2,22,1,1,4,1, ,0, ,-0.349426031,-0.113079309,-0.476934433
136131090,1,66,6,1,2,1, ,0,-0.739622653,0.007557398,-0.323983341,-1.215266705
136131130,1,43,3,1,3,1, ,0,1.024869323,0.1935509,-0.081843846,-0.990557969
136131170,1,63,5,1,4,1, ,0,-0.182112172,0.027198844,0.094296768,0.502221346
136131210,2,16,1,1,2,5, ,1,-1.339923978,-0.679099798,-0.825353563,0.303299159
136131250,1,63,5,1,1,3, ,0,-0.467756838,-0.168352425,-1.722469687,-1.215266705
136131330,2,45,4,1,2,5, ,0,0.712104678, ,1.105178237,-0.335297257
136132010,2,57,5,1,3,4, ,0,0.698937893,1.038437366,2.75462985,-0.488288075
136132050,1,47,4,1,4,1, ,1,0.400929153, ,-0.574388325,-0.271260083
136132130,2,50,4,1,4,2, ,0,0.143538713,1.810503364,-0.56612283,-0.263579279
136132170,2,58,5,1,4,1, ,0,0.960421562,1.54402101,0.297092557,0.012643457
136132210,2,58,5,1,3,2, ,0,0.69438976,1.326002598,-0.113079309,-0.263579279
136132250,2,37,3,1,2,1, ,1,0.115896583, ,1.478514433,0.012643457
136133010,2,47,4,1,4,1, ,0,0.394269764, ,1.017205477,1.538890123
136133090,1,59,5,1,4,1, ,0, , ,-0.859254301,0.040280592
136133170,2,61,5,1,1,5, ,1,-1.643525124,-0.943964422,-1.260600448,1.213085294
136133250,2,54,4,1,3,4, ,0,-0.472827107,-0.168352425,0.581958532,-0.272598475
136133290,2,25,2,1,2,5, ,1,-1.050798178, ,-0.534742177,2.008264065
136134050,2,62,5,1,4,1, ,1,-0.467756838, ,-0.113079309, 
136134090,2,28,2,1,4,1, ,0,-1.047317028,-0.679099798,-0.323983341,0.47825703
136134210,2,30,2,1,4,1, ,0, , ,-0.081843846,1.896736264
136134250,2,87,7,1,3,3, ,0, , ,0.284896106,0.443195403
136134290,2,28,2,1,4,5, ,0,-0.737791955,0.6699965,-0.323983341,0.656719387
136134330,1,25,2,1,4,6, ,1, , ,0.129060194,0.012643457
136135010,2,42,3,1,4,1, ,0,-0.748786151, ,-1.523201942,-0.259906471
136135050,2,60,5,1,4,1, ,0,1.90296042, ,-0.323983341, 
136135090,2,23,1,1,4,1, ,1,-0.771358013,-0.347808361,-0.323983341,0.229671434
136135170,1,56,5,1,4,1, ,0,-1.084122658,0.676534057,0.379465163,0.979188561
136135210,2,38,3,1,4,1, ,0,0.726580024,-0.431843281,-1.312297821,0.979188561
136135250,2,69,6,1,4,1, ,0,0.718028605,1.549184799,0.370639473, 
136135290,2,32,2,1,4,5, ,0,-0.449188262, ,0.117423981, 
136136050,1,51,4,1,3,1, ,0,-0.172707096, ,1.971058965,0.253635734
136136090,1,32,2,1,2,5, ,0,-0.207862288,0.012721165,1.345627666,1.748324752
136136210,2,72,6,1,1,5, ,0,1.286594629,0.620158732, ,-0.114092499
136136250,2,46,4,1,1,5, ,0,0.382692099, ,0.649905264,1.987882972
136136290,1,62,5,1,1,5, ,0, , ,-1.061892867,-0.725688875
136136330,2,71,6,1,1,5, ,0, ,-0.748928905,0.065726601,0.5006271
136137010,2,17,1,1,5,1,3,0,-0.434432328,-0.018134601,-0.341074526, 
136137050,1,68,6,3,3,6,2,0, , ,-0.364044517,-0.035366494
136137170,2,79,7,1,1,2,3,0, ,-1.432039976,-0.819753349, 
136137210,1,33,2,3,4,1,2,0,-1.638454914, ,0.129060194,1.481627345
136137250,1,90,7,1,1,8,2,0, , ,-0.323983341,0.023572387
136138050,2,48,4,1,2,3,4,0,-1.041393042, ,-0.574948549,-0.939043999
136138090,2,22,1,5,4,1,2,0,-0.191797808, ,-0.073018149,1.683628798
136138130,1,24,1,1,3,7,4,0,-1.354399323,-0.649861693,-0.742980897,1.985469341
136138170,2,60,5,1,4,1,5,1, , ,-0.17641291,1.076780558
136138210,2,26,2,4,4,5,1,0,-0.732721686,-1.046195507,-1.722469687,1.433279753
136139010,2,19,1,1,4,1,5,0,-1.339923978,-1.582257748,-1.281062365,0.47825703
136139090,1,25,2,1,5,1,2,0,0.100809142, ,0.180197358,0.802152097
136139170,2,64,5,1,3,3,2,0,-1.952808619,1.62643826,-0.17641291,0.750638127
136139210,2,74,6,1,2,5,4,0,-0.46342203, ,-0.113079309,-0.178597957
136139250,2,22,1,4,4,1,1,1,-1.063964963,-0.349426031,-0.574948549,0.588796973
136139290,1,66,6,1,4,1,4,0,-0.752267301,-0.501572251,-0.774216354,-0.966681123
136140010,2,77,7,1,4,5,5,0, , , ,-0.235942155
136140050,2,62,5,4,4,1,3,1,1.258952498,1.428000331,1.979884624,0.062394336
136140090,2,22,1,2,2,1,4,0,0.419497728,1.188655257,3.672207832,-0.03887051
136140170,2,36,3,1,4,2,5,0, , ,-0.323983341,-0.488288075
136140210,2,31,2,2,4,2,3,0,-0.472827107,-0.264017284,-0.568788171,0.012643457
136140250,2,17,1,1,2,1,3,1,-0.747197032,-0.35297212,-0.081843846,0.892612934
136140290,1,80,7,1,3,4,3,0,1.286594629,0.922416747,-0.323983341,0.229671434
136141010,2,56,5,1,2,1,2,0, ,0.963999152,-0.323983341,0.062394336
136141050,1,24,1,1,4,2,5,0,0.684462547,-0.053705607,0.169121355,0.229671434
136141090,2,49,4,1,2,1,4,0,0.707034409, ,-0.819193125,0.99011749
136141210,2,54,4,2,5,3,1,0,-1.050798178, ,0.137325674,0.312574208
136141250,2,51,4,1,3,5,1,1,-0.183701307, ,1.273770809,1.19094944
136141290,1,76,7,2,4,4,4,0,-0.154992163,0.007557398,-0.323983341,-1.215266705
136142050,2,998,5,1,3,2,3,0,-1.339923978,-0.829317629,-0.323983341,0.229671434
136142090,2,37,3,3,1,6,3,0,-1.928647637,-1.289977431,-1.472064734,0.253466934
136142130,1,52,4,1,2,5,3,0,0.143538713,-0.832863688,-0.323983341,-0.085116968
136142170,1,29,2,2,4,1,3,0,1.019799113,0.361133009,0.578733027,1.170005322
136142250,2,33,2,3,4,3,3,0,-1.055868387, ,-1.030657411,1.722707033
136142290,2,32,2,1,3,1,4,0,-0.462074488,-0.499643862,1.760715127,0.776593506
136143010,2,84,7,1,1,5,2,0,-0.472827107,0.375893742,0.624269962,0.528007925
136143050,1,76,7,1,1,1,2,1, , ,1.824730873,2.054423332
136143090,2,48,4,1,3,2,1,1,-0.160062447,-0.527264237,0.337153733,1.24246335
136143130,2,90,7,1,1,2,1,0, , ,2.019530773,-0.725520074
136143170,2,35,3,4,2,1,1,0,0.693626046, ,1.777951479,-0.574694872
136143210,2,43,3,1,1,2,1,0,-0.150135234,0.314630747,-0.081843846,1.24246335
136143250,1,70,6,1,1,5,1,0,1.590195775,1.183591604, ,-0.263410479
136143290,2,75,7,3,2,5,1,0,-1.638454914,-1.795560956,-1.272236705,-0.736873686
136144010,1,30,2,1,1,2,5,0,-0.136968449,-0.938800693,-1.480330229, 
136144090,2,25,2,4,2,6,2,0, , ,3.871475697,0.738027871
136144130,2,43,3,3,1,5,3,0,-1.615882993, ,-1.480330229, 
136144170,2,62,5,1,4,3,4,1,1.623520255,1.71693933,0.086188518,-0.090215668
136144210,2,45,4,3,4,2,2,0, ,-0.858555675,0.741165161,-0.02617849
136144250,2,29,2,2,4,7,4,0,-0.472827107,0.430551291,0.34878993,-0.523349702
136144290,1,17,1,1,2,3,2,0,-2.24034524,-1.840689421,-1.23552537,0.012643457
136145010,2,53,4,1,1,5,2,1,1.627001405,2.69306159,-0.323983341,1.713431597
136145050,2,22,1,1,4,5,2,0,1.86615479, ,3.871475697,4.014557362
136145090,2,30,2,1,4,4,2,1, , ,-0.785852611, 
136145130,1,66,6,1,1,5,1,0,-1.625046492,-0.347808361,-1.480330229,-1.00174284
136145170,1,40,3,4,2,3,1,1, ,-0.679099798,-0.768055975,0.528007925
136145210,2,80,7,1,1,5,1,0,0.423220456, ,-0.323983341, 
136145290,1,32,2,3,4,1,2,0,-1.339923978,-0.708337843,-0.523251176,0.065898351
136146010,1,83,7,1,1,5,3,1, , , ,1.183268666
136146050,2,28,2,1,4,1,2,0,-1.036322832, ,0.6304304,0.741531909
136146130,2,72,6,4,4,1,2,0,1.286594629, ,-0.323983341,0.99011749
136146170,2,32,2,1,4,1,3,0,0.400929153, ,0.380025387,0.719418168
136146210,2,39,3,3,4,1,3,0,1.599359274, ,0.129060194,0.929181814
136146250,2,29,2,4,2,5,2,0,-0.178911582, ,-0.081843846,0.708064497
136146290,2,72,6,1,4,1,3,1, , ,1.128865719,0.563069582
136147010,2,55,5,1,4,1,2,0, ,0.411669433,0.367828965,0.00496266
136147050,1,53,4,1,4,1,3,0,-1.050798178,-0.955694497,0.12849997,-0.733369648
136147090,1,87,7,1,3,1,2,0,0.69787091, ,-0.088004246, 
136147130,2,39,3,1,4,1,3,1,1.301069975, ,-0.323983341,1.398555636
136147170,2,25,2,3,3,4,1,0,-1.06988883, ,-0.369520336, 
136147250,2,43,3,3,1,5,2,0, ,0.199983925,0.41336593,1.900656819
136148010,2,75,7,1,1,4,1,0,1.337875605, ,-1.523201942,-0.784714818
136148050,1,54,4,4,3,5,1,0,-0.174296215,-0.168352425,-0.124715529,-0.322605252
136148090,1,48,4,4,3,3,1,0,-1.339923978,-0.709955513,0.337153733,0.528007925
136148130,2,56,5,4,2,5,1,1, ,-1.588795424, ,1.55183804
136148290,2,32,2,3,1,5,1,0,-0.756882668,-0.499643862,-0.323983341,2.505435228
136149050,1,39,3,1,4,3,4,0,0.684462547, ,1.065677285,0.80423069
136149090,2,75,7,1,4,1,4,0, ,1.723476887, ,0.229671434
136149130,1,73,6,1,4,1,5,1,-1.643244624,-0.635373533,-0.124715529,-1.215266705
136149170,1,60,5,1,4,3,4,0,0.130652487,-0.081569873,1.739010811,-0.488288075
136149210,2,79,7,1,4,1,3,0, , ,-0.42121771, 
136149290,2,42,3,1,4,1,2,1,1.288183689, ,1.526986361,0.55188477
136150050,1,42,3,3,4,1,2,0, , ,-1.272236705,-1.215266705
136150090,2,76,7,1,1,3,2,0,-1.050798178,-1.947707176,-1.312297821,-1.215266705
136150170,1,26,2,1,4,2,2,1,-1.326757193,-1.61448741,-0.574948549,-0.02659497
136150210,1,73,6,1,3,2,2,0,1.297347188,1.369728804,0.065726601, 
136150250,1,58,5,1,4,1,3,0,-1.919484138, ,-0.985120416, 
136150290,2,68,6,1,3,1,5,0,-1.085711837,0.101121403,-1.722469687,-0.916930258
136151130,1,60,5,1,4,1,1,0,-0.169225946, ,-0.124715529,1.347041726
136151170,2,34,2,5,4,1,3,0, , ,-1.278397083,-0.966681123
136151290,2,39,3,1,2,4,1,0, ,0.454869479,0.826908529,0.919993818
136152130,1,29,2,3,5,4,4,0, , ,-0.323983341,0.528007925
136153010,1,50,4,1,4,2,2,0, , ,-0.124715529,0.950879037
136153050,2,49,4,4,4,6,4,0, , , ,-1.215266705
136153090,1,39,3,2,1,5,2,0,-1.041393042,0.156157553,-0.323983341,0.561159849
136153210,1,29,2,1,4,1,3,1, , ,1.276581407,-0.090888433
136153290,2,998,4,1,4,1,2,0, , ,-0.113079309,0.47825703
136154090,2,41,3,4,1,5,1,0, , ,1.783842325,-0.753157198
136154130,2,33,2,1,2,5,1,0,0.993746102,1.597333431,0.367828965,-0.725688875
136154170,2,998,3,4,4,8,2,1,0.106733076,3.043335199,2.085529804, 
136154210,2,47,4,1,2,5,1,0,-0.439261049,-0.764508545,0.12008927,0.91648978
136154250,1,69,6,1,1,5,2,0, , ,0.98905009,-1.215266705
136155010,2,39,3,1,4,1,4,0, , ,0.074552298,-0.950397611
136155050,2,88,7,1,1,1,4,0, , ,-1.229925275,-0.736873686
136155090,2,67,6,1,4,1,5,0,-2.521374702,-1.469433308,-1.722469687,-0.998238802
136155130,1,63,5,1,4,1,5,0,0.44206959,1.277782559,-0.323983341,-0.274764091
136155170,1,67,6,1,1,3,3,0,1.90296042,1.957729697,0.6304304,-0.725520074
136155210,2,82,7,1,1,5,3,0, , ,-1.030657411,-1.00174284
136155290,1,46,4,1,2,5,2,0,0.688707411,-0.887793779,-0.124715529,0.524759769
136156050,2,93,7,1,1,5,1,0, , ,1.074503064,-1.215266705
136156130,1,65,6,1,4,3,4,1,-0.135901451, , ,-0.035366494
136156170,2,44,3,1,1,5,2,0,-0.132420301,-0.036268976,0.327767789,-0.236110955
136156210,1,23,1,1,5,5,2,0, , ,-0.081843846,-1.215266705
136156250,2,76,7,1,3,1,2,0,-0.183701307,-0.347808361,-0.323983341,0.178157464
136156290,2,38,3,1,4,1,4,0, , ,1.726814389,0.237352237
136157050,2,44,3,1,4,1,3,0, , ,0.419526339,0.229671434
136157130,2,27,2,1,2,5,5,0,-1.041393042, ,-0.073018149,-1.215266705
136157210,1,54,4,1,1,3,4,0,-0.748786151, ,-0.323983341,-1.215266705
136157250,2,51,4,1,1,5,2,0, , ,-0.323983341,-0.014824868
136158010,1,30,2,1,4,1,5,0, ,-0.829317629,0.125689447,-0.939043999
136158050,2,26,2,1,4,1,4,0,-0.180220157,-2.026578426,-1.480330229,0.299626321
136158130,1,32,2,3,4,1,3,0, , ,0.117423981,-1.215266705
136158170,2,34,2,1,4,1,5,0,1.031315446,0.6699965,-0.323983341,-1.215266705
136158210,2,54,4,1,4,1,4,0, , ,0.578733027,-1.215266705
136158250,2,41,3,1,4,1,3,0,0.119899854,0.070265636,-0.113079309,-0.998238802
136158290,2,73,6,1,2,3,4,0, , ,-0.574948549,-1.215266705
136159010,1,48,4,1,3,4,2,0,-0.160062447, ,-0.124715529,2.328714371
136159050,1,35,3,1,4,1,1,0,0.095738873,-0.414235115,-0.323983341,1.972946167
136159090,2,62,5,1,2,2,2,0,-0.150376812,0.128741816,-1.281062365,-0.725688875
136159130,1,63,5,1,1,5,3,0,-0.752267301, ,-0.323983341,0.052803803
136159170,2,27,2,1,4,4,1,0, , , ,-0.950397611
136159210,1,40,3,1,2,5,1,0,-0.150135234,0.422639877,0.609968483,1.630945206
136159250,2,61,5,1,1,5,2,0,0.422978878,1.705968857,-0.323983341,0.226167426
136159290,1,36,3,5,4,3,2,0,0.721509755,-0.349426031,-0.323983341,-0.138606414
136160010,2,39,3,1,2,5,1,0,-0.169225946, ,-0.509106874,0.962905049
136160050,1,25,2,1,2,4,1,0,-1.339923978,-1.008773565,-0.323983341,-0.524944365
136160170,2,62,5,1,1,5,2,0,-0.458351761, ,-0.124715529,-0.725688875
136160210,2,52,4,1,2,4,1,0,-1.050798178,-2.388481617,-1.722469687,-0.512164891
136160250,1,39,3,1,3,4,1,0,1.590195775, ,1.099017859,0.986869335
136160290,2,37,3,1,3,3,1,0,-1.060483813, ,0.086188518,1.550074935
136161050,1,53,4,1,3,1,1,0,1.627001405,1.566692829,-0.323983341,1.630945206
136161090,1,36,3,1,3,3,1,0,-1.326757193,-0.053705607,-1.269426107,-0.500811279
136161130,2,28,2,1,4,1,1,0,-0.145587087, ,0.09782473,-0.07042814
136161170,2,36,3,1,2,5,1,0,-0.472827107, ,-0.113079309,1.491049051
136161250,1,65,6,1,1,3,1,1,0.721509755,1.699402571,-1.061332583,1.895814419
136161290,2,47,4,1,2,5,1,0,0.708623528,1.873694777,2.635421515,2.935987234
136162010,2,64,5,1,1,5,3,0,1.599359274, , ,-0.055154022
136162050,1,71,6,1,1,5,4,0,-0.445184976, ,-0.323983341,0.012643457
136162090,2,35,3,1,3,2,3,1,-0.23043415,-1.070136666,-0.124715529,-0.508660853
136162170,2,57,5,1,3,3,4,0,-0.742862225,0.957987785,-0.113079309,-1.215266705
136162250,2,68,6,1,2,2,4,0,-0.17081508,-0.528881967,0.074552298,-0.777033985
136162290,2,57,5,1,2,5,4,0,2.178919554, , ,-1.215266705
136163050,1,40,3,5,1,3,1,0,-1.928647637,-0.528881967,-0.323983341,-0.508492053
136163130,2,39,3,1,1,5,1,0,0.684462547, ,1.9678334,2.518214703
136163170,2,42,3,3,1,5,1,0, , ,-1.312297821,1.496272206
136163210,2,52,4,1,4,3,2,1,0.739746809,0.547338188,-1.722469687,2.924633503
136163290,1,34,2,5,1,5,1,0, , ,-1.229925275,-0.508660853
136164010,2,64,5,1,1,5,3,0,-0.761952937, ,0.297092557,-0.460650921
136164090,1,73,6,1,4,1,4,0,1.90296042,1.242111444,3.449667692,1.446396828
136164130,2,65,6,1,1,2,1,0,0.128782809,-0.318570256,-0.323983341,-0.517263591
136164170,2,49,4,1,4,1,5,0,0.684462547,1.348469734,0.129060194,-0.725520074
136164250,2,48,4,1,4,4,1,0,-0.459660321, ,-0.335619569,-0.765849173
136164290,2,49,4,1,2,5,1,0,-0.747197032,-0.281525344,0.09782473, 
136165010,2,68,6,1,2,2,4,0,-0.196868077, ,0.581958532,-1.215266705
136165050,2,87,7,1,1,5,2,0, ,1.513409138,0.134660378,-1.00174284
136165090,1,63,5,1,1,4,2,0,1.627001405,1.789903641,0.73849988,1.118074775
136165130,2,34,2,1,4,3,3,0,-0.714153051,0.855989993,0.171226427,0.502390146
136165170,2,22,1,2,2,5,2,0,-0.160062447,-0.679099798,-0.323983341,-0.046551306
136165210,2,83,7,1,1,5,2,0, , ,-1.511565685,-1.215266705
136165250,1,48,4,1,2,6,1,0,-0.771358013,-0.375428766,-0.819753349,1.363237739
136165290,2,37,3,1,4,1,2,0,0.712104678, ,0.405100465,0.248705849
136166050,2,64,5,1,1,1,2,0,-0.160062447,-0.528881967,-0.113079309,0.881428123
136166090,1,60,5,1,1,5,2,0,1.034796596,0.739414752,-0.819193125,0.526098192
136166130,2,40,3,2,4,5,2,0,0.684704125,1.237019062,-0.341779977,-0.232438132
136166170,1,48,4,1,3,1,5,0,-1.363562822, ,0.829698205,-1.215266705
136166210,1,44,3,1,4,1,4,0,-1.023156047,-1.273638129,-0.774216354,-0.449466109
136166250,2,42,3,1,2,5,4,0,1.010635614, ,0.578733027,-0.144436643
136167010,2,43,3,5,3,6,3,0,-0.761952937, ,-1.722469687,2.565946341
136167050,1,54,4,1,2,5,1,0,0.13278608,-0.347808361,-0.323983341,0.380496621
136167090,1,49,4,1,2,1,4,0,-0.160062447,-0.499643862,-0.318383187,-0.690458417
136167130,2,83,7,1,1,1,3,0,-1.031707406,-1.118256569,-0.816527843,-0.966681123
136167170,2,83,7,1,1,2,2,1,0.119899854, ,-0.121905006,-1.00174284
136167250,2,83,7,1,1,5,4,0,0.721509755,0.866960466,-0.574948549,-0.788218856
136167290,2,33,2,1,4,5,1,0,0.143538713,-0.112181775,-0.574388325,2.629969835
136168050,2,61,5,1,4,3,5,0,0.973829925, ,-0.113079309,0.443195403
136168170,1,32,2,1,4,1,3,0, , ,0.09782473,-0.271260083
136168210,2,44,3,1,3,5,4,0,1.05843544,1.098326564,0.604368269,0.944126904
136168290,2,58,5,1,4,1,5,0,-0.761952937,-0.1992082,-1.722469687,-0.784714818
136169010,2,41,3,1,4,1,3,0,-0.472827107, ,-1.281062365,-1.00174284
136169050,2,60,5,4,4,1,2,0,-0.483821303, ,-0.985120416,0.454380214
136169130,2,28,2,1,4,1,2,0,0.988063693,1.146446586,2.432928085,-1.215266705
136169170,1,81,7,1,1,4,1,0, ,-0.679099798,-0.979520261,-0.753157198
136169210,2,43,3,1,2,4,2,1,0.965491831,2.204986095,2.228184462,-0.007560551
136169250,2,76,7,1,1,1,1,0, , ,-0.323983341,-0.476934433
136169290,2,24,1,4,5,6,1,0,-2.786581039,-2.207651854,-1.722469687, 
136170010,2,32,2,1,4,5,1,0,0.712104678,0.611724973,0.09782473,0.667904198
136170050,1,20,1,1,4,4,2,0, , ,-0.985120416,-0.512164891
136170130,2,61,5,1,4,1,3,0,-0.482232183,-0.46098125,-0.081843846,0.226167426
136170210,1,45,4,1,3,1,1,0, ,1.633148313,0.316691816,-0.56351006
136170290,2,79,7,1,3,1,2,0,1.311822534,0.1935509,-0.124715529, 
136171050,2,61,5,1,1,6,1,0,-0.771358013,-0.528881967,0.09782473,1.212500095
136171090,2,29,2,1,4,1,2,0,0.417908609,0.379439831,0.337298959,2.353578329
136171130,1,25,2,1,2,3,3,0,0.40874511,1.843082786,1.735225081,1.431854248
136171210,2,29,2,1,4,5,2,0,0.419497728, ,1.490835309,0.505894184
136171290,1,61,5,1,1,1,1,0,2.178919554,3.222790956,2.959933758,1.603308082
136172090,1,50,4,3,5,3,2,1,0.090668596,-1.674204111,-1.523201942,0.012643457
136172130,1,17,1,1,2,3,4,0,-0.425027251,-1.372394681,-1.019021153,-0.29146409
136172170,1,66,6,1,2,5,4,1,1.627001405,0.873670459,-1.477664948,-0.990557969
136172210,1,76,7,1,4,1,4,0,-0.183701307,0.382431328, ,-0.235942155
136172290,2,66,6,1,1,5,3,0, , , ,-1.215266705
136173050,1,56,5,1,3,3,3,0,0.399340034,-0.914726317,0.829698205,-0.212065324
136173170,2,34,2,1,3,1,2,1,0.371697903, ,-0.364044517,1.317685366
136173210,2,48,4,1,2,1,4,0,1.90296042, ,0.129060194,1.670936823
136173250,1,25,2,3,4,5,1,0,1.89947927, ,1.509749889,2.223382235
136173290,1,75,7,1,3,2,3,0,1.90296042,1.813977957,1.57308352,-0.508492053
136173330,1,61,5,1,4,1,2,1,0.395578325,0.734805584,0.148401663,0.573647738
136174010,1,43,3,1,2,3,4,0,-0.472827107, ,0.117423981,-0.476934433
136174050,2,49,4,1,3,1,4,1, ,1.964267254,0.476603925,0.202034295
136174090,2,25,2,1,2,1,1,0, , ,3.871475697,1.153474092
136174170,1,33,2,1,3,5,2,0,1.030793309,0.767035186,0.530261159,-1.215266705
136174210,2,59,5,1,5,1,1,1,0.394269764,0.529657662,-0.574948549,1.375285864
136174330,1,24,1,1,2,4,4,0,-0.193386942, ,-0.112519085,0.012643457
136175010,2,69,6,1,2,3,3,0,-1.331585884,0.880208075,-1.722469687,0.036520291
136175050,1,68,6,1,3,1,4,1,1.300828338,-0.2880916,-0.375680745,-0.966681123
136175090,1,83,7,1,3,1,2,0,0.73119539,1.072634578,-0.568788171,-1.215266705
136175130,2,51,4,1,3,4,3,0, , ,1.074503064,-1.00174284
136175170,2,74,6,1,4,5,5,0, ,-0.499643862,-1.722469687,-1.215266705
136175250,2,41,3,1,3,1,2,0,-0.193386942,-0.38499704,-1.511565685,1.840123653
136176050,1,72,6,3,1,5,1,0,0.419497728,0.852443933,1.074503064,0.012643457
136176130,2,18,1,3,3,2,2,0,0.982993424,1.211355686,1.549811125,0.47825703
136176210,2,66,6,1,1,2,2,0,1.010635614, ,0.367828965,-0.733369648
136176250,2,45,4,1,3,7,1,0,-0.169225946,-0.44347322,0.129060194,0.229671434
136176330,2,81,7,1,1,5,3,0, , , ,0.226167426
136177050,2,58,5,1,4,5,1,0,1.019799113, ,-0.810927689,-0.014993677
136177090,2,34,2,1,4,1,4,1,0.110214218, ,-0.323983341,0.229671434
136177130,1,37,3,1,2,1,2,0,0.419497728,-0.679099798,-0.124715529,-0.998238802
136177170,2,40,3,1,2,1,4,1,0.16769971,-0.679099798,-1.061332583,-1.00174284
136177210,2,30,2,1,5,1,1,0,-0.196868077, ,1.663916588,1.514925838
136177250,1,23,1,1,4,7,1,1,-0.154992163,-0.679099798,0.168561131,-0.425589293
136177290,1,58,5,1,4,6,1,1,2.178919554, ,1.256555319,1.20523572
136178050,1,24,1,1,4,5,3,1,0.973829925,0.261451602,1.53581202,-0.162314445
136178250,1,75,7,1,1,4,4,0,1.337875605,0.999670267,0.086188518,0.443195403
136178290,2,80,7,1,4,1,5,0,1.034796596, ,-1.312297821,0.528007925
136178330,1,69,6,1,4,1,4,1,-0.202792019,-0.829317629,-0.574948549,-0.259906471
136179050,2,16,1,1,2,1,5,1,-0.135901451,-0.593691051,-0.375680745,1.027029753
136179090,2,67,6,1,1,1,4,0,-1.050798178,0.16431281,-0.364044517,0.012643457
136179130,2,74,6,1,4,1,4,0,-1.643525124,-0.829317629,-0.534887373,-1.00174284
136179170,2,81,7,1,1,5,4,0,-1.924032331,-0.656499386,-0.620485544,-0.966681123
136179210,2,40,3,1,1,4,3,0,-1.928647637,-0.943964422,-1.722469687,-0.294968098
136179290,1,70,6,1,3,2,5,0,0.143538713,0.411669433,-0.387316942,-0.56351006
136180010,1,37,3,1,4,1,5,0,-0.467756838,-0.679099798,0.328328013,0.00496266
136180050,1,63,5,1,4,1,5,0,1.018148661,0.464848578,1.35936892,-0.741972387
136180090,2,57,5,1,4,2,5,1,0.44206959, , , 
136180130,2,62,5,1,2,1,5,0,0.087642357, ,-0.124715529, 
136180170,1,64,5,1,4,1,4,0,-0.182112172,0.230595827,0.992130399,0.528007925
136180210,2,85,7,1,4,5,5,0,-1.303118348,0.58596158,-0.523251176, 
136181010,1,55,5,1,2,3,4,0,0.993987679, ,1.316082239,-0.51199609
136181050,2,46,4,1,4,1,4,0, , ,-0.08240407,-0.749653161
136181130,1,84,7,1,5,4,2,0,1.599359274, ,0.405162066,-0.460650921
136181170,2,25,2,1,3,5,2,0,-1.050798178, ,-0.124715529,-0.046551306
136181210,2,32,2,1,4,5,4,0,-0.543198824,-0.438309431,0.980494142,-0.232438132
136181250,1,75,7,1,3,1,4,0,-0.761672378, ,-0.323983341,-0.674174905
