ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
147273010,Female,26,2,White,University,1,4,0,0.7759138402592812,0.8793046708002716,-0.056910589,-1.04
147273050,Female,56,5,White,,4,3,0,,0.6968398503966078,0.1562962365346741,-0.28
147273090,Male,46,4,White,GCSE,4,3,0,1.0654028883549664,1.1834127048063778,0.6334734183649853,0.51
147273170,Female,84,7,White,ALevel,5,4,0,0.4165481253818789,0.3623210129898906,1.2832466021339195,-0.52
147273250,Female,43,3,White,University,1,4,0,-0.112518066,0.5447858333935546,-0.138132237,-0.44
147273290,Male,70,6,White,University,1,4,0,1.3349271745130182,0.8793046708002716,0.3593503564624661,1.22
147274010,Female,45,4,White,GCSE,3,5,0,0.2069181250367275,0.1798561925862268,0.3593503564624661,1.22
147274050,Male,74,6,White,GCSE,1,5,0,-0.441936638,-0.002608628,0.1156854125491157,1.22
147274090,Male,90,7,White,,1,5,0,,,1.2832466021339195,
147274130,Male,34,2,White,GCSE,5,3,0,0.7759138402592812,,0.3593503564624661,-0.67
147274170,Female,41,3,White,University,2,3,1,0.1570062201926439,-0.266168924,-0.056910589,0.01
147274210,Female,57,5,White,GCSE,1,5,0,-0.98098521,0.068349913,-0.798058127,0.94
147274250,Female,44,3,White,,5,5,0,1.3449095554818349,0.6968398503966078,1.0700397762097382,-0.59
147274290,Male,50,4,White,ALevel,5,3,0,0.1669886011614606,0.5447858333935546,0.3593503564624661,0.43
147274330,Male,53,4,White,University,1,5,0,-1.589910449,-1.239314633,-0.300575533,0.24
147275050,Male,52,4,Black or Black British,University,2,2,0,-0.382042352,-0.002608628,-1.996077435,
147275130,Female,82,7,White,University,2,4,0,1.0554205073861498,,0.3593503564624661,0.75
147275170,Female,46,4,Black or Black British,University,1,4,0,-1.29043902,-1.806982963,-2.696614148,1.22
147275290,Male,33,2,White,ALevel,2,4,0,-0.402007114,0.1494453891856161,-0.138132237,-0.26
147275330,Female,36,3,White,ALevel,1,2,0,,-0.631098565,-0.513782359,-0.53
147276010,Female,39,3,White,ALevel,2,2,0,1.0753852693237833,2.4302556442314147,-0.584851301,-0.97
147276090,Female,44,3,White,GCSE,5,3,0,0.1969357440679108,-0.002608628,-2.473254617,-1.49
147276210,Male,34,2,Mixed,University,1,2,0,0.7759138402592812,0.8793046708002716,1.5675223700328285,-1.89
147276250,Female,36,3,White,ALevel,1,5,0,-0.122500447,-0.266168924,0.3593503564624661,-1.45
147276290,Male,52,4,White,University,1,5,1,,,0.1664489425310637,1.22
147276330,Male,23,1,White,GCSE,1,5,1,2.233341461706524,2.7647744816381317,1.7807291959570102,-0.97
147277010,Male,23,1,White,GCSE,6,2,0,1.08536765,2.126147610225308,1.0903451882025177,-2.01
147277050,Male,83,7,White,ALevel,3,2,0,0.1769709821302773,,0.6537788303577645,0.54
147277090,Male,65,6,White,,5,3,0,-1.020914734,-2.060406325,1.0294289522241795,0.15
147277130,Female,54,4,Asian or Asian British,,4,2,0,,0.2102669959868374,-0.056910589,-2.45
147277210,Female,58,5,White,GCSE,2,4,0,,,-0.097521413,0.05
147277250,Male,45,4,White,GCSE,1,4,1,-1.869417116,,-1.904703081,-1.23
147277290,Male,25,2,White,University,1,5,0,-0.112518066,-0.509455351,-0.554393183,0.49
147278010,Male,44,3,White,GCSE,1,5,0,-1.889381878,,-1.447831311,1.22
147278130,Male,27,2,White,ALevel,4,4,0,,2.0653260034240866,1.0903451882025177,0.46
147278170,Female,58,5,White,University,3,5,0,0.1869533630990941,-0.560140023,0.1461435305382845,0.24
147278210,Female,72,6,White,University,1,4,0,,,0.1461435305382845,
147278250,Female,91,7,White,,5,2,0,,,-0.554393183,
147279010,Male,63,5,White,University,1,5,1,-0.741408067,0.4028687508573715,-0.828516245,0
147279050,Female,48,4,White,GCSE,1,5,0,0.4764424111947792,0.5143750299929439,-0.138132237,0.73
147279090,Female,43,3,White,ALevel,1,4,0,0.7659314592904646,2.247790824,0.8365275382927774,0.57
147279170,Female,45,4,White,University,1,5,0,0.7559490783216478,0.7272506537972183,1.3644682501050367,1
147279250,Female,86,7,White,GCSE,3,5,0,-0.431954257,0.5143750299929439,0.3593503564624661,
147279290,Female,44,3,White,University,1,4,1,,,-1.996077435,-1.47
147280010,Male,52,4,White,University,5,3,1,0.1869533630990941,-0.124251841,0.1461435305382845,-1.65
147280050,Male,50,4,White,University,1,3,0,1.0554205073861498,0.8793046708002716,0.3593503564624661,0.48
147280090,Male,30,2,White,University,1,4,0,0.4964071731324128,,0.1156854125491157,-1.21
147280130,Female,55,5,White,University,2,5,0,,,0.1562962365346741,-0.73
147280170,Female,23,1,White,University,1,4,0,0.4764424111947792,,-0.087368707,-0.47
147280210,Female,68,6,White,University,1,3,0,-0.102535685,1.2949189839419504,-0.473171535,0.78
147280290,Female,63,5,White,Other,3,5,0,,0.6664290469959971,-0.087368707,0.24
147281010,Male,79,7,Chinese or other,,3,5,0,1.3449095554818349,0.8793046708002716,0.1562962365346741,1.22
147281170,Male,35,3,White,University,1,5,0,1.3249447935442016,1.5483423456137058,1.1106506001952965,0.43
147281250,Female,32,2,White,University,1,5,0,0.4764424111947792,,-0.067063295,0.97
147281290,Female,16,1,White,GCSE,1,4,0,-0.072588542,0.2508147338543183,-3.194096742,-0.03
147281330,Male,62,5,White,University,2,5,0,1.6543633655151535,0.99081095,1.3340101321158675,-0.53
147282010,Male,32,2,White,ALevel,1,3,1,,0.3927318163905012,-0.798058127,-2.27
147282130,Female,23,1,White,ALevel,5,3,1,-1.579928068,-0.600687761,-1.102639307,-2.84
147282290,Female,44,3,White,GCSE,5,2,0,-0.961020448,-2.415199031,-1.793023315,-0.76
147283010,Female,49,4,White,University,5,4,0,-0.122500447,-1.289999305,0.3593503564624661,0.94
147283050,Male,51,4,White,,1,4,0,0.4564776492571459,0.4839642265923332,-0.290422827,0.26
147283090,Female,67,6,White,,5,3,1,,,0.613168006,-0.69
147283130,Male,25,2,White,GCSE,5,2,0,0.1669886011614606,-0.337127465,-0.584851301,-0.28
147283170,Female,69,6,White,,1,4,0,,,-1.935161199,0.24
147283210,Female,58,5,White,ALevel,2,4,0,-0.711460924,,-0.595004007,-0.3
147283290,Female,47,4,White,GCSE,1,3,1,0.7759138402592812,0.8793046708002716,0.1562962365346741,-0.23
147284010,Male,30,2,Mixed,University,2,1,0,-0.411989495,,-0.564545889,0.99
147284090,Male,65,6,White,,5,1,0,,,0.5624044763902581,-0.37
147284130,Female,25,2,White,ALevel,1,1,1,0.4764424111947792,,0.3593503564624661,0.74
147284170,Female,78,7,White,,5,4,0,,,0.3593503564624661,1.22
147284210,Female,33,2,White,GCSE,6,1,0,0.4764424111947792,0.3014994061886693,-1.813328727,0.99
147284290,Female,51,4,White,University,4,1,0,-0.451919019,-0.468907613,-0.767600009,-0.68
147285050,Female,41,3,White,University,1,5,0,1.0554205073861498,0.6968398503966078,0.613168006,-0.18
147285090,Male,76,7,White,University,1,5,0,,,-0.138132237,0.26
147285130,Female,70,6,White,GCSE,1,5,0,0.4464952682883291,-0.154662645,-1.021417659,0.78
147285170,Male,37,3,White,GCSE,1,3,0,-0.751390448,-0.337127465,-0.138132237,-0.71
147285250,Female,67,6,White,,5,3,0,0.7559490783216478,0.6664290469959971,0.3593503564624661,-0.45
147285290,Male,79,7,White,Other,1,4,0,-0.701478543,,0.3593503564624661,1
147286010,Male,48,4,White,University,1,5,0,-0.6715314,-0.002608628,,-0.01
147286050,Female,71,6,White,University,5,5,0,1.6244162226087036,,1.3238574261194782,-0.09
147286090,Male,46,4,White,University,1,5,0,0.4964071731324128,-0.256031989,0.3593503564624661,-0.1
147286130,Male,34,2,White,University,1,4,0,,,-0.351339063,-0.01
147286170,Male,56,5,White,University,1,5,0,,,-0.544240477,0.26
147286210,Female,63,5,White,University,1,4,0,,,0.1562962365346741,0.45
147286250,Male,50,4,White,University,1,4,0,0.4764424111947792,,-0.554393183,0.78
147286290,Male,22,1,White,University,1,5,0,1.0354557454485165,0.565059702,-0.036605177,-0.23
147287010,Male,47,4,White,Other,5,1,0,,,0.866985656,-0.29
147287050,Male,29,2,White,ALevel,2,1,0,,,0.1664489425310637,
147287090,Female,55,5,White,GCSE,5,1,0,0.7359843163840144,0.6968398503966078,0.1562962365346741,-1.51
147287130,Female,29,2,White,University,1,3,0,,0.8793046708002716,0.3593503564624661,0.95
147287250,Female,48,4,White,ALevel,1,2,0,0.1669886011614606,,1.3238574261194782,-0.28
147287290,Female,73,6,White,Other,5,2,0,0.1869533630990941,0.5143750299929439,1.5370642520436597,1.22
147287330,Male,40,3,White,,5,2,0,,,0.1156854125491157,-0.01
147288010,Female,19,1,White,Other,1,4,0,,,,
147288050,Male,69,6,White,Other,5,4,0,,,-1.305693427,0.29
147288090,Male,63,5,White,ALevel,4,1,1,,,-0.341186357,
147288130,Female,77,7,White,Other,1,1,0,-0.36207759,-0.742604844,-1.965619317,0.77
147288170,Female,84,7,White,,5,1,0,,,0.3593503564624661,1.22
147288210,Male,48,4,White,Other,5,1,0,-0.451919019,,-2.168673437,
147288250,Male,69,6,White,Other,5,3,0,,-0.002608628,0.8568329502855566,0.79
147288290,Male,57,5,White,Other,5,3,0,,,,1.22
147289130,Female,30,2,White,University,1,3,0,-0.072588542,,0.4202665924408038,-1.47
147290050,Female,70,6,White,,3,3,0,-0.411989495,-0.002608628,-0.056910589,1
147290090,Male,62,5,White,University,1,2,0,,-0.519592286,-0.138132237,0.57
147290130,Male,28,2,White,GCSE,4,3,0,-0.451919019,0.3319102095892799,0.1562962365346741,0.2
147290170,Male,49,4,White,University,5,3,1,-1.889381878,-1.208903829,-0.818363539,0.94
147290290,Female,28,2,White,University,5,3,1,1.0554205073861498,0.6056074401947757,0.3593503564624661,-0.29
147291010,Female,71,6,Asian or Asian British,ALevel,1,3,0,,,-1.041723071,0.74
147291090,Male,43,3,White,ALevel,5,3,0,1.9238876516732053,0.6968398503966078,0.4202665924408038,0.46
147291130,Female,65,6,White,ALevel,1,3,0,-1.270474258,,-0.554393183,1.22
147291170,Female,53,4,White,University,5,4,0,0.2069181250367275,,-1.508747547,1.22
147291290,Female,63,5,White,University,1,3,0,0.2169005060055442,-0.833837254,0.6639315363541541,0.48
147292050,Male,24,1,White,University,5,3,1,1.3449095554818349,1.4875207388124845,0.6537788303577645,0.43
147292090,Male,85,7,White,,4,3,0,,,-0.097521413,0.69
147292130,Male,46,4,White,,3,2,0,-0.392024733,,-0.158437649,0.18
147292210,Female,86,7,White,,4,3,0,,,-0.300575533,
147293010,Male,59,5,White,GCSE,5,4,0,0.1769709821302773,-0.742604844,0.1461435305382845,-0.06
147293050,Male,45,4,White,ALevel,3,4,0,,-1.158219157,1.5776750760292182,0.7
147293090,Female,67,6,White,University,1,4,0,,,,
147293210,Female,48,4,White,University,2,4,0,0.9955262215732492,0.088623782,1.5675223700328285,0.43
147293250,Female,49,4,White,University,1,4,0,0.4365128873195124,-0.337127465,0.3593503564624661,1.22
147294010,Female,43,3,White,University,5,2,0,-0.392024733,0.3623210129898906,-0.310728239,1.22
147294090,Female,63,5,White,,5,2,1,-0.392024733,0.9299893431346228,0.4202665924408038,1
147294170,Female,56,5,White,GCSE,5,3,0,0.1769709821302773,-0.955480468,0.1461435305382845,0.73
147294250,Female,41,3,White,ALevel,3,4,0,-1.000949972,-0.560140023,-0.077216001,1.22
147295010,Female,66,6,White,,5,3,0,,,-0.290422827,0.53
147295050,Female,81,7,White,Other,2,3,1,,,,
147295090,Female,64,5,White,Other,4,2,0,,,0.613168006,0.73
147295130,Male,31,2,White,GCSE,5,2,0,0.1869533630990941,0.3521840785230204,-0.087368707,0.46
147295170,Female,58,5,White,,1,2,0,,,0.1156854125491157,-0.2
147295210,Female,62,5,White,GCSE,2,4,0,,-1.107534485,-0.138132237,-0.41
147296010,Male,35,3,White,University,1,4,0,-0.411989495,-0.925069664,-0.341186357,1.22
147296050,Female,40,3,White,University,1,3,0,1.6643457464839702,1.8828611830204227,1.5370642520436597,0.01
147296090,Female,79,7,White,,3,3,0,,,-0.351339063,1.22
147296130,Female,44,3,White,GCSE,3,4,0,,,0.1562962365346741,0.99
147296170,Female,48,4,White,Other,1,4,0,1.3449095554818349,1.0313586878033247,0.866985656,0.51
147296210,Male,67,6,White,University,1,3,0,-0.132482828,-0.773015647,-0.087368707,0.04
147296290,Female,67,6,White,,5,4,0,1.3449095554818349,0.027802176,0.866985656,1.22
147297010,Male,51,4,White,GCSE,1,2,0,1.6443809845463369,0.027802176,-0.980806835,-1.72
147297050,Male,43,3,White,ALevel,3,2,0,-2.168888546,,-1.407220487,
147297130,Female,32,2,White,ALevel,1,3,0,-0.142465209,-0.732467909,-0.808210833,
147297170,Male,29,2,White,ALevel,1,3,1,1.3449095554818349,0.6968398503966078,0.8568329502855566,-1.03
147297210,Male,70,6,White,ALevel,4,1,1,0.7759138402592812,0.5447858333935546,0.1562962365346741,-0.05
147297250,Female,47,4,White,University,2,1,0,-0.411989495,,-0.858974363,-0.93
147298050,Female,90,7,White,,1,5,0,,,0.3593503564624661,1
147298210,Male,63,5,White,ALevel,1,5,0,-0.971002829,,-1.305693427,0.24
147298250,Female,70,6,White,,1,5,0,0.4764424111947792,-0.154662645,,1.22
147298330,Female,79,7,White,,1,4,0,,,0.3999611804480245,0.73
147299090,Male,62,5,White,ALevel,2,3,0,0.7659314592904646,-0.925069664,0.1562962365346741,1.22
147299130,Male,25,2,White,University,4,3,0,0.7559490783216478,1.8828611830204227,1.7807291959570102,1.22
147299170,Male,61,5,White,ALevel,3,3,0,0.7559490783216478,-1.137945288,-0.056910589,1.22
147299210,Male,81,7,White,Other,1,3,0,1.0454381264173331,,0.3593503564624661,1.22
147299290,Male,65,6,White,University,1,3,0,-0.132482828,,0.1562962365346741,-0.23
147299330,Female,26,2,White,GCSE,1,3,0,0.1570062201926439,,-0.798058127,0.27
147300010,Male,22,1,White,GCSE,5,1,0,-0.431954257,-0.418222941,1.5776750760292182,1.22
147300090,Female,70,6,White,ALevel,5,3,0,-0.741408067,,,1.22
147300250,Male,46,4,White,University,1,3,0,-0.36207759,,1.5776750760292182,-0.23
147301090,Female,33,2,White,University,1,2,0,1.9238876516732053,0.6056074401947757,0.1664489425310637,-0.96
147301210,Female,38,3,White,University,2,1,0,0.4764424111947792,0.1494453891856161,1.0700397762097382,-0.25
147301250,Female,44,3,White,Other,4,3,0,0.97556146,,0.866985656,1
147302010,Female,88,7,White,,5,3,0,,,-0.341186357,
147302050,Female,61,5,White,,1,3,0,,0.7272506537972183,1.7807291959570102,0.55
147302090,Male,83,7,White,,4,3,0,,,0.1156854125491157,1.22
147302130,Male,88,7,White,,5,3,0,,,0.613168006,1
147302170,Female,62,5,White,University,1,5,0,,1.9740935932222543,1.5675223700328285,0.78
147302210,Female,77,7,White,GCSE,3,5,0,-0.411989495,,0.7756113023144396,1.22
147302250,Male,63,5,White,,3,3,0,,,,1.22
147302290,Male,82,7,White,University,2,3,0,-1.889381878,-1.249451567,0.3593503564624661,0.57
147303010,Male,22,1,White,ALevel,5,2,1,-0.421971876,0.4130056853242417,-1.031570365,-0.79
147303090,Female,80,7,White,,5,1,0,0.1570062201926439,-0.154662645,-0.097521413,0.05
147303250,Female,83,7,White,,3,3,0,-0.102535685,,-0.391949887,-0.78
147304010,Male,46,4,White,University,1,4,0,,,-0.310728239,0.95
147304090,Female,66,6,White,GCSE,1,4,0,,,-0.138132237,1.22
147304130,Male,74,6,White,ALevel,3,5,0,0.4764424111947792,0.6664290469959971,0.3390449444696869,1.22
147304170,Male,63,5,White,,1,3,0,,,0.1562962365346741,1.22
147304250,Male,45,4,White,University,3,4,1,0.7559490783216478,-0.002608628,0.3593503564624661,-0.06
147304290,Female,60,5,White,,2,3,0,0.4764424111947792,0.088623782,0.613168006,1.22
147305010,Female,71,6,White,,2,5,0,-0.701478543,,-0.138132237,1
147305050,Female,87,7,White,University,1,5,0,-0.701478543,,,1.22
147305090,Male,57,5,White,University,1,5,0,-1.000949972,-1.279862371,-0.381797181,0.24
147305130,Male,42,3,White,University,1,5,1,0.1769709821302773,-0.266168924,0.1562962365346741,-0.01
147305170,Male,47,4,White,GCSE,1,5,0,0.1470238392238272,0.3319102095892799,0.3796557684552454,0.53
147305210,Female,46,4,White,GCSE,3,4,0,-1.619857592,,0.1562962365346741,0.74
147305250,Male,76,7,White,University,3,4,0,0.1669886011614606,-0.418222941,0.613168006,0.74
147306010,Female,45,4,White,GCSE,1,5,0,0.1370414582550104,,1.0395816582205692,-0.47
147306050,Female,60,5,White,GCSE,1,5,0,-1.000949972,-2.628074655,,0.05
147306090,Female,61,5,White,ALevel,2,5,0,0.7759138402592812,0.3623210129898906,0.3593503564624661,-0.48
147306130,Female,77,7,White,,5,5,0,,,-0.290422827,0.99
147306170,Male,79,7,White,,1,5,0,-1.020914734,,-0.036605177,1
147306210,Female,57,5,White,GCSE,3,5,0,-1.340350925,,1.3238574261194782,0
147306250,Male,78,7,White,,5,3,0,0.1969357440679108,-0.610824696,0.866985656,0.51
147306290,Male,71,6,White,Other,3,5,0,-1.59989283,,-0.290422827,0.46
147307010,Male,37,3,White,ALevel,1,2,0,0.2069181250367275,0.6056074401947757,-0.138132237,0.75
147307090,Female,53,4,White,GCSE,5,2,0,,,0.3593503564624661,
147307210,Male,41,3,White,University,1,2,0,0.4365128873195124,0.3623210129898906,0.4101138864444141,-1.71
147307250,Female,62,5,White,,2,2,0,0.7958786021969148,0.6968398503966078,1.5776750760292182,-1.97
147308130,Female,65,6,White,,5,2,0,-0.102535685,,,0.79
147308290,Female,32,2,White,University,2,2,0,,,-0.148284943,-0.79
147309010,Female,66,6,White,,5,2,0,,,-0.056910589,-0.75
147309050,Female,51,4,White,GCSE,5,2,0,,,-0.036605177,0.5
147309090,Male,42,3,White,GCSE,1,2,0,-2.168888546,,-0.787905421,0.21
147309130,Female,60,5,White,GCSE,3,3,0,0.7759138402592812,0.9097154742008824,-1.478289429,-0.82
147309170,Female,60,5,White,GCSE,3,3,0,-1.59989283,,-3.17379133,0.06
147309210,Female,59,5,White,University,2,5,0,-1.020914734,,-0.747294597,1.22
147309250,Male,56,5,White,GCSE,3,5,0,-0.092553304,,0.1562962365346741,0.99
147309290,Female,49,4,White,ALevel,3,3,1,,0.4231426197911119,-1.782870609,-1.35
147309330,Female,51,4,White,University,1,3,0,0.4964071731324128,0.8793046708002716,-0.290422827,0.01
147310010,Male,67,6,White,University,1,5,0,,-2.05026939,-0.848821657,-0.01
147310090,Male,48,4,White,University,1,4,0,-0.402007114,-0.154662645,0.613168006,0.23
147310170,Male,38,3,White,GCSE,1,4,0,,,-0.798058127,1.22
147310210,Male,65,6,White,Other,5,5,0,-1.340350925,,-0.067063295,-0.52
147310290,Male,69,6,White,GCSE,1,5,0,-0.392024733,-0.367538269,-0.544240477,-0.89
147310330,Male,60,5,White,GCSE,3,5,0,0.4764424111947792,,0.1562962365346741,-0.04
147311010,Male,58,5,White,University,1,3,0,1.0354557454485165,0.5143750299929439,0.1562962365346741,0.29
147311050,Female,40,3,White,Other,5,3,0,-0.741408067,-1.340683977,-1.518900253,-1.76
147311090,Female,73,6,White,,5,3,0,,1.1225910980051568,0.3593503564624661,0.97
147311210,Female,38,3,White,,5,3,0,-1.889381878,,-0.798058127,-1.54
147311370,Male,41,3,White,Other,5,4,0,,0.1494453891856161,-0.138132237,0.15
147312010,Female,54,4,White,University,1,3,0,0.7559490783216478,-0.256031989,-0.097521413,0.7
147312050,Male,52,4,White,GCSE,5,1,0,1.3449095554818349,0.4434164887248523,-0.087368707,-1.5
147312170,Female,33,2,White,,4,2,0,2.5128481288333924,2.247790824,0.8365275382927774,0.27
147312290,Female,28,2,White,,5,1,0,2.7923547959602613,2.491077251032636,1.7807291959570102,-1.75
147312330,Female,29,2,White,GCSE,5,5,0,1.6244162226087036,,-0.067063295,-1.82
147313050,Female,18,1,White,ALevel,2,1,1,1.9538347945796557,,1.0395816582205692,-2.26
147313090,Female,29,2,White,GCSE,4,4,0,-0.431954257,-0.326990531,0.6233207123685957,-1.93
147313170,Male,65,6,White,ALevel,4,5,0,0.486424792,0.2406777993874481,-1.041723071,1
147313210,Male,63,5,White,University,1,5,0,-1.579928068,-1.624518143,-0.787905421,0.5
147313250,Female,72,6,White,GCSE,5,3,0,-0.142465209,-0.043156366,0.1562962365346741,-0.33
147314010,Male,22,1,White,University,1,2,0,0.4664600302259626,0.5346488989266843,,1
147314050,Female,35,3,White,University,2,4,0,1.3449095554818349,-0.043156366,0.3593503564624661,
147314130,Female,64,5,White,GCSE,1,5,0,0.1570062201926439,0.9604001465352332,0.4304192984371933,1.22
147314170,Male,59,5,White,University,1,5,0,,0.1393084547187459,0.613168006,
